route_id,city,city_code,region,scenario,origin_vertiport_id,destination_vertiport_id,route_distance_km,planned_altitude_m,corridor_width_m,daily_planned_sorties,route_status,risk_control_requirement,data_nature,source_basis
RT_610100_010,西安,610100,西北,园区低空运营,VP_610100_028,VP_610100_004,54.73,100,100,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_011,西安,610100,西北,城市治理巡检,VP_610100_020,VP_610100_002,14.97,120,100,9,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_012,西安,610100,西北,电力巡检,VP_610100_033,VP_610100_013,8.52,60,80,9,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_013,西安,610100,西北,城市治理巡检,VP_610100_011,VP_610100_014,15.56,120,150,10,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_014,西安,610100,西北,园区低空运营,VP_610100_011,VP_610100_009,57.75,80,120,27,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_015,西安,610100,西北,城市治理巡检,VP_610100_039,VP_610100_045,18.31,120,150,6,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_016,西安,610100,西北,应急救援,VP_610100_029,VP_610100_002,28.06,80,150,2,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_017,西安,610100,西北,应急救援,VP_610100_036,VP_610100_013,37.12,100,80,29,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_018,西安,610100,西北,低空物流配送,VP_610100_004,VP_610100_026,27.57,120,100,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_019,西安,610100,西北,低空物流配送,VP_610100_020,VP_610100_024,19.88,100,60,4,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_020,西安,610100,西北,应急救援,VP_610100_041,VP_610100_031,22.38,120,60,25,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_021,西安,610100,西北,电力巡检,VP_610100_022,VP_610100_003,22.13,120,60,13,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_022,西安,610100,西北,交通巡查,VP_610100_010,VP_610100_014,40.44,80,80,9,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_023,西安,610100,西北,应急救援,VP_610100_012,VP_610100_045,70.65,60,150,22,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_024,西安,610100,西北,交通巡查,VP_610100_026,VP_610100_013,45.51,100,80,2,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_025,西安,610100,西北,园区低空运营,VP_610100_032,VP_610100_037,15.2,80,80,3,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_026,西安,610100,西北,城市治理巡检,VP_610100_001,VP_610100_038,20.18,60,60,9,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_027,西安,610100,西北,交通巡查,VP_610100_044,VP_610100_009,41.22,100,100,6,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_028,西安,610100,西北,应急救援,VP_610100_025,VP_610100_044,29.16,60,150,22,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_029,西安,610100,西北,城市治理巡检,VP_610100_026,VP_610100_013,46.31,100,120,17,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_030,西安,610100,西北,城市治理巡检,VP_610100_025,VP_610100_024,28.44,120,60,20,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_031,西安,610100,西北,医疗物资运输,VP_610100_019,VP_610100_041,11.02,60,80,17,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_032,西安,610100,西北,交通巡查,VP_610100_010,VP_610100_044,20.56,100,60,20,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_033,西安,610100,西北,医疗物资运输,VP_610100_038,VP_610100_037,22.96,100,80,5,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_034,西安,610100,西北,城市治理巡检,VP_610100_006,VP_610100_027,60.48,120,120,29,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_035,西安,610100,西北,文旅观光,VP_610100_029,VP_610100_038,39.06,60,60,15,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_036,西安,610100,西北,交通巡查,VP_610100_009,VP_610100_015,41.13,60,60,21,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_037,西安,610100,西北,医疗物资运输,VP_610100_003,VP_610100_044,35.11,150,150,23,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_038,西安,610100,西北,文旅观光,VP_610100_029,VP_610100_015,26.66,120,80,27,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_039,西安,610100,西北,文旅观光,VP_610100_044,VP_610100_017,23.49,80,100,1,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_040,西安,610100,西北,城市治理巡检,VP_610100_029,VP_610100_044,39.03,120,120,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_041,西安,610100,西北,低空物流配送,VP_610100_014,VP_610100_018,24.97,100,120,2,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_042,西安,610100,西北,园区低空运营,VP_610100_025,VP_610100_030,5.83,100,100,2,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_043,西安,610100,西北,医疗物资运输,VP_610100_038,VP_610100_041,35.42,100,120,23,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_044,西安,610100,西北,城市治理巡检,VP_610100_020,VP_610100_022,48.33,80,120,9,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_045,西安,610100,西北,交通巡查,VP_610100_012,VP_610100_032,70.96,120,80,2,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_046,西安,610100,西北,电力巡检,VP_610100_025,VP_610100_010,11.08,100,60,38,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_047,西安,610100,西北,园区低空运营,VP_610100_006,VP_610100_034,35.38,100,150,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_048,西安,610100,西北,应急救援,VP_610100_029,VP_610100_025,8.9,120,80,40,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_049,西安,610100,西北,文旅观光,VP_610100_023,VP_610100_018,19.18,60,60,6,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_050,西安,610100,西北,园区低空运营,VP_610100_030,VP_610100_031,30.8,100,150,28,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_051,西安,610100,西北,低空物流配送,VP_610100_008,VP_610100_032,45.79,80,80,10,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_052,西安,610100,西北,城市治理巡检,VP_610100_035,VP_610100_011,29.43,120,80,6,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_053,西安,610100,西北,文旅观光,VP_610100_028,VP_610100_013,57.28,120,100,14,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_054,西安,610100,西北,医疗物资运输,VP_610100_008,VP_610100_004,14.14,150,150,16,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_055,西安,610100,西北,文旅观光,VP_610100_009,VP_610100_001,37.91,120,120,9,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_056,西安,610100,西北,医疗物资运输,VP_610100_026,VP_610100_037,61.92,100,150,15,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_057,西安,610100,西北,城市治理巡检,VP_610100_039,VP_610100_032,7.14,120,100,9,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_058,西安,610100,西北,交通巡查,VP_610100_023,VP_610100_019,45.54,120,120,6,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_059,西安,610100,西北,电力巡检,VP_610100_042,VP_610100_002,25.36,80,80,22,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_610100_060,西安,610100,西北,园区低空运营,VP_610100_012,VP_610100_006,21.57,60,60,12,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_001,郑州,410100,中南,电力巡检,VP_410100_033,VP_410100_021,26.29,100,60,5,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_002,郑州,410100,中南,应急救援,VP_410100_044,VP_410100_040,2.25,120,120,23,暂停,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_003,郑州,410100,中南,文旅观光,VP_410100_026,VP_410100_027,17.05,60,150,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_004,郑州,410100,中南,城市治理巡检,VP_410100_019,VP_410100_021,22.84,80,80,3,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_005,郑州,410100,中南,医疗物资运输,VP_410100_024,VP_410100_026,51.92,100,60,11,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_006,郑州,410100,中南,园区低空运营,VP_410100_013,VP_410100_040,11.59,120,120,7,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_007,郑州,410100,中南,电力巡检,VP_410100_004,VP_410100_009,8.88,120,100,16,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_008,郑州,410100,中南,低空物流配送,VP_410100_019,VP_410100_015,42.45,100,100,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_009,郑州,410100,中南,文旅观光,VP_410100_044,VP_410100_031,18.84,120,150,17,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_010,郑州,410100,中南,应急救援,VP_410100_002,VP_410100_006,15.95,60,150,6,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_011,郑州,410100,中南,医疗物资运输,VP_410100_015,VP_410100_024,45.18,80,80,19,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_012,郑州,410100,中南,医疗物资运输,VP_410100_022,VP_410100_003,19.19,120,80,11,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_013,郑州,410100,中南,医疗物资运输,VP_410100_004,VP_410100_012,39.99,60,150,44,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_014,郑州,410100,中南,低空物流配送,VP_410100_003,VP_410100_025,40.22,100,60,20,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_015,郑州,410100,中南,低空物流配送,VP_410100_010,VP_410100_036,21.81,60,80,12,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_016,郑州,410100,中南,文旅观光,VP_410100_034,VP_410100_007,42.99,150,150,19,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_017,郑州,410100,中南,医疗物资运输,VP_410100_038,VP_410100_016,26.37,150,120,4,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_018,郑州,410100,中南,交通巡查,VP_410100_006,VP_410100_037,10.22,100,150,13,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_019,郑州,410100,中南,园区低空运营,VP_410100_010,VP_410100_042,28.18,80,120,38,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_020,郑州,410100,中南,应急救援,VP_410100_033,VP_410100_029,17.51,80,120,37,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_021,郑州,410100,中南,园区低空运营,VP_410100_042,VP_410100_026,49.8,100,100,2,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_022,郑州,410100,中南,文旅观光,VP_410100_025,VP_410100_023,21.42,100,60,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_023,郑州,410100,中南,城市治理巡检,VP_410100_004,VP_410100_040,37.15,60,80,19,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_024,郑州,410100,中南,园区低空运营,VP_410100_024,VP_410100_032,50.04,120,80,24,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_025,郑州,410100,中南,城市治理巡检,VP_410100_014,VP_410100_007,16.61,150,60,25,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_026,郑州,410100,中南,应急救援,VP_410100_041,VP_410100_002,8.88,120,150,2,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_027,郑州,410100,中南,应急救援,VP_410100_015,VP_410100_013,19.72,60,100,14,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_028,郑州,410100,中南,园区低空运营,VP_410100_009,VP_410100_002,26.57,100,80,7,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_029,郑州,410100,中南,应急救援,VP_410100_024,VP_410100_008,47.87,100,150,19,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_030,郑州,410100,中南,电力巡检,VP_410100_032,VP_410100_043,29.31,80,120,11,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_031,郑州,410100,中南,交通巡查,VP_410100_021,VP_410100_004,24.5,150,80,16,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_032,郑州,410100,中南,文旅观光,VP_410100_031,VP_410100_028,36.08,80,60,15,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_033,郑州,410100,中南,园区低空运营,VP_410100_010,VP_410100_025,37.06,120,150,21,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_034,郑州,410100,中南,低空物流配送,VP_410100_021,VP_410100_019,25.96,80,60,29,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_035,郑州,410100,中南,医疗物资运输,VP_410100_041,VP_410100_002,8.88,60,150,42,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_036,郑州,410100,中南,医疗物资运输,VP_410100_006,VP_410100_023,39.42,150,60,10,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_037,郑州,410100,中南,应急救援,VP_410100_036,VP_410100_040,21.83,100,80,16,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_038,郑州,410100,中南,交通巡查,VP_410100_043,VP_410100_037,25.14,60,80,27,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_039,郑州,410100,中南,电力巡检,VP_410100_007,VP_410100_031,35.01,100,120,4,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_040,郑州,410100,中南,医疗物资运输,VP_410100_023,VP_410100_027,37.98,80,80,12,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_041,郑州,410100,中南,园区低空运营,VP_410100_017,VP_410100_033,29.8,80,120,28,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_042,郑州,410100,中南,低空物流配送,VP_410100_031,VP_410100_038,19.68,80,120,27,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_043,郑州,410100,中南,文旅观光,VP_410100_029,VP_410100_045,31.43,60,80,15,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_044,郑州,410100,中南,文旅观光,VP_410100_016,VP_410100_005,35.28,80,120,27,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_045,郑州,410100,中南,电力巡检,VP_410100_005,VP_410100_044,56.85,80,80,27,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_046,郑州,410100,中南,园区低空运营,VP_410100_038,VP_410100_045,25.51,80,120,11,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_047,郑州,410100,中南,园区低空运营,VP_410100_036,VP_410100_035,26.76,80,120,10,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_048,郑州,410100,中南,交通巡查,VP_410100_042,VP_410100_002,30.25,120,150,20,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_049,郑州,410100,中南,园区低空运营,VP_410100_033,VP_410100_015,28.73,60,80,8,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_050,郑州,410100,中南,低空物流配送,VP_410100_018,VP_410100_003,17.77,60,100,14,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_051,郑州,410100,中南,应急救援,VP_410100_037,VP_410100_013,21.34,120,120,10,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_052,郑州,410100,中南,园区低空运营,VP_410100_007,VP_410100_034,50.57,100,120,38,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_053,郑州,410100,中南,文旅观光,VP_410100_009,VP_410100_004,7.62,60,60,16,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_054,郑州,410100,中南,交通巡查,VP_410100_010,VP_410100_020,16.99,60,150,19,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_055,郑州,410100,中南,园区低空运营,VP_410100_045,VP_410100_033,23.06,120,120,14,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_056,郑州,410100,中南,交通巡查,VP_410100_037,VP_410100_023,29.88,120,150,30,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_057,郑州,410100,中南,医疗物资运输,VP_410100_020,VP_410100_010,15.59,60,80,9,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_058,郑州,410100,中南,文旅观光,VP_410100_038,VP_410100_045,25.23,100,80,19,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_059,郑州,410100,中南,文旅观光,VP_410100_016,VP_410100_014,37.45,120,120,18,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_410100_060,郑州,410100,中南,电力巡检,VP_410100_005,VP_410100_016,34.94,100,60,11,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_001,重庆,500000,西南,电力巡检,VP_500000_002,VP_500000_044,28.0,80,100,37,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_002,重庆,500000,西南,医疗物资运输,VP_500000_041,VP_500000_023,16.21,120,80,13,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_003,重庆,500000,西南,交通巡查,VP_500000_002,VP_500000_017,35.51,120,60,19,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_004,重庆,500000,西南,园区低空运营,VP_500000_041,VP_500000_031,23.53,80,150,10,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_005,重庆,500000,西南,应急救援,VP_500000_024,VP_500000_009,43.63,100,120,17,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_006,重庆,500000,西南,交通巡查,VP_500000_019,VP_500000_021,39.06,80,100,12,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_007,重庆,500000,西南,园区低空运营,VP_500000_015,VP_500000_012,12.59,60,100,10,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_008,重庆,500000,西南,园区低空运营,VP_500000_023,VP_500000_002,27.78,80,120,12,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_009,重庆,500000,西南,交通巡查,VP_500000_036,VP_500000_023,43.31,120,80,38,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_010,重庆,500000,西南,医疗物资运输,VP_500000_017,VP_500000_014,10.21,100,80,1,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_011,重庆,500000,西南,交通巡查,VP_500000_004,VP_500000_027,51.71,60,60,14,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_012,重庆,500000,西南,城市治理巡检,VP_500000_013,VP_500000_001,33.22,80,80,20,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_013,重庆,500000,西南,园区低空运营,VP_500000_002,VP_500000_005,38.0,150,120,6,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_014,重庆,500000,西南,城市治理巡检,VP_500000_002,VP_500000_040,6.32,100,100,13,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_015,重庆,500000,西南,交通巡查,VP_500000_006,VP_500000_031,24.01,60,80,4,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_016,重庆,500000,西南,低空物流配送,VP_500000_006,VP_500000_027,16.8,100,150,5,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_017,重庆,500000,西南,园区低空运营,VP_500000_012,VP_500000_013,39.37,100,80,7,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_018,重庆,500000,西南,应急救援,VP_500000_028,VP_500000_020,48.55,120,100,11,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_019,重庆,500000,西南,文旅观光,VP_500000_036,VP_500000_031,16.15,100,120,34,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_020,重庆,500000,西南,园区低空运营,VP_500000_005,VP_500000_038,44.86,100,60,23,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_021,重庆,500000,西南,交通巡查,VP_500000_026,VP_500000_031,15.95,80,150,25,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_022,重庆,500000,西南,应急救援,VP_500000_004,VP_500000_002,4.67,120,120,5,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_023,重庆,500000,西南,电力巡检,VP_500000_020,VP_500000_037,35.55,150,60,19,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_024,重庆,500000,西南,城市治理巡检,VP_500000_040,VP_500000_036,13.29,80,80,7,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_025,重庆,500000,西南,医疗物资运输,VP_500000_033,VP_500000_016,63.84,150,80,9,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_026,重庆,500000,西南,文旅观光,VP_500000_036,VP_500000_006,39.67,150,120,10,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_027,重庆,500000,西南,交通巡查,VP_500000_021,VP_500000_029,61.29,80,100,18,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_028,重庆,500000,西南,交通巡查,VP_500000_020,VP_500000_028,58.69,80,60,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_029,重庆,500000,西南,文旅观光,VP_500000_044,VP_500000_002,24.81,120,100,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_030,重庆,500000,西南,电力巡检,VP_500000_009,VP_500000_014,16.31,120,120,29,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_031,重庆,500000,西南,园区低空运营,VP_500000_032,VP_500000_024,46.06,100,80,40,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_032,重庆,500000,西南,交通巡查,VP_500000_030,VP_500000_009,38.85,150,120,22,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_033,重庆,500000,西南,园区低空运营,VP_500000_009,VP_500000_031,31.29,100,100,25,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_034,重庆,500000,西南,交通巡查,VP_500000_025,VP_500000_045,87.8,80,100,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_035,重庆,500000,西南,城市治理巡检,VP_500000_044,VP_500000_040,18.58,100,80,13,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_036,重庆,500000,西南,电力巡检,VP_500000_044,VP_500000_039,15.31,150,100,2,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_037,重庆,500000,西南,园区低空运营,VP_500000_044,VP_500000_031,4.18,150,100,15,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_038,重庆,500000,西南,交通巡查,VP_500000_001,VP_500000_013,41.01,100,100,24,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_039,重庆,500000,西南,文旅观光,VP_500000_019,VP_500000_015,42.25,60,80,18,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_040,重庆,500000,西南,医疗物资运输,VP_500000_037,VP_500000_024,15.78,60,120,6,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_041,重庆,500000,西南,应急救援,VP_500000_020,VP_500000_045,74.64,150,120,42,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_042,重庆,500000,西南,医疗物资运输,VP_500000_032,VP_500000_002,49.52,60,150,12,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_043,重庆,500000,西南,文旅观光,VP_500000_008,VP_500000_040,28.85,60,60,11,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_044,重庆,500000,西南,文旅观光,VP_500000_018,VP_500000_014,17.03,100,80,11,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_045,重庆,500000,西南,城市治理巡检,VP_500000_004,VP_500000_040,3.51,100,100,7,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_046,重庆,500000,西南,医疗物资运输,VP_500000_022,VP_500000_027,40.72,100,80,24,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_047,重庆,500000,西南,应急救援,VP_500000_030,VP_500000_029,37.69,80,60,14,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_500000_048,重庆,500000,西南,应急救援,VP_500000_003,VP_500000_013,19.03,120,100,6,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
