vertiport_id,city,city_code,region,vertiport_type,lat,lon,pad_count,charging_available,daily_capacity_sorties,ground_access_level,approval_status,data_nature,source_basis
VP_610100_039,西安,610100,西北,eVTOL候机点,34.517268,108.78943,1,False,200,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_040,西安,610100,西北,园区综合起降点,34.401336,108.914651,3,True,80,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_041,西安,610100,西北,eVTOL候机点,34.373047,109.026442,1,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_042,西安,610100,西北,园区综合起降点,34.225775,108.985994,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_043,西安,610100,西北,园区综合起降点,34.472511,109.123554,2,False,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_044,西安,610100,西北,园区综合起降点,34.175306,108.893849,4,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_610100_045,西安,610100,西北,园区综合起降点,34.414325,108.659936,1,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_001,青岛,370200,华东,医疗起降点,35.861225,120.33578,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_002,青岛,370200,华东,文旅观光起降点,36.057828,120.468239,1,True,120,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_003,青岛,370200,华东,物流起降点,35.92115,120.40772,1,True,20,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_004,青岛,370200,华东,eVTOL候机点,35.973622,120.192426,1,False,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_005,青岛,370200,华东,园区综合起降点,36.06632,120.231374,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_006,青岛,370200,华东,应急救援起降点,35.852153,120.371936,3,True,120,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_007,青岛,370200,华东,文旅观光起降点,36.161366,120.445058,2,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_008,青岛,370200,华东,eVTOL候机点,35.926621,120.350706,2,True,120,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_009,青岛,370200,华东,文旅观光起降点,35.859157,120.156736,3,True,200,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_010,青岛,370200,华东,医疗起降点,35.981026,120.436157,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_011,青岛,370200,华东,医疗起降点,36.213999,120.516398,2,False,80,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_012,青岛,370200,华东,eVTOL候机点,36.153202,120.230216,1,False,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_013,青岛,370200,华东,应急救援起降点,36.018644,120.608094,1,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_014,青岛,370200,华东,医疗起降点,36.099485,120.29597,1,False,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_015,青岛,370200,华东,物流起降点,36.279238,120.187867,2,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_016,青岛,370200,华东,应急救援起降点,35.954834,120.11444,1,True,120,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_017,青岛,370200,华东,应急救援起降点,35.939538,120.435345,1,False,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_018,青岛,370200,华东,医疗起降点,36.20343,120.428048,2,True,20,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_019,青岛,370200,华东,文旅观光起降点,36.246434,120.318372,2,True,20,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_020,青岛,370200,华东,文旅观光起降点,36.238489,120.425011,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_021,青岛,370200,华东,物流起降点,36.043897,120.420067,1,True,200,优秀,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_022,青岛,370200,华东,应急救援起降点,35.872472,120.288469,2,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_023,青岛,370200,华东,eVTOL候机点,35.938337,120.516539,2,True,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_024,青岛,370200,华东,园区综合起降点,35.978597,120.478222,6,False,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_025,青岛,370200,华东,eVTOL候机点,36.041791,120.22162,2,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_026,青岛,370200,华东,应急救援起降点,36.206399,120.545086,2,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_027,青岛,370200,华东,园区综合起降点,36.213068,120.133164,2,True,200,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_028,青岛,370200,华东,应急救援起降点,36.199125,120.461095,1,False,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_029,青岛,370200,华东,文旅观光起降点,35.90565,120.398589,4,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_030,青岛,370200,华东,园区综合起降点,36.000855,120.380108,2,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_031,青岛,370200,华东,应急救援起降点,36.109681,120.183602,1,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_032,青岛,370200,华东,文旅观光起降点,35.881601,120.116737,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_033,青岛,370200,华东,应急救援起降点,36.040399,120.602645,3,False,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_034,青岛,370200,华东,应急救援起降点,35.981578,120.295052,6,True,120,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_035,青岛,370200,华东,eVTOL候机点,36.058215,120.282266,1,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_036,青岛,370200,华东,物流起降点,36.195125,120.255389,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_037,青岛,370200,华东,物流起降点,36.272124,120.141838,2,True,40,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_038,青岛,370200,华东,文旅观光起降点,35.948442,120.616401,2,True,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_039,青岛,370200,华东,文旅观光起降点,36.221694,120.557791,1,False,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_040,青岛,370200,华东,物流起降点,35.994755,120.499064,6,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_041,青岛,370200,华东,应急救援起降点,36.200341,120.547716,2,True,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_042,青岛,370200,华东,应急救援起降点,36.164981,120.461495,1,True,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_043,青岛,370200,华东,应急救援起降点,36.27109,120.10505,2,False,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_044,青岛,370200,华东,物流起降点,36.253669,120.537799,2,True,120,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_370200_045,青岛,370200,华东,文旅观光起降点,36.085085,120.280098,1,False,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_001,珠海,440400,中南,园区综合起降点,22.074008,113.637117,4,False,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_002,珠海,440400,中南,物流起降点,22.341111,113.647551,3,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_003,珠海,440400,中南,eVTOL候机点,22.29182,113.453583,4,True,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_004,珠海,440400,中南,物流起降点,22.399798,113.828835,2,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_005,珠海,440400,中南,应急救援起降点,22.358194,113.659094,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_006,珠海,440400,中南,文旅观光起降点,22.063594,113.664307,1,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_007,珠海,440400,中南,物流起降点,22.371739,113.350493,1,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_008,珠海,440400,中南,园区综合起降点,22.234385,113.498873,2,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_009,珠海,440400,中南,应急救援起降点,22.163873,113.412551,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_010,珠海,440400,中南,园区综合起降点,22.377576,113.628946,1,True,120,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_011,珠海,440400,中南,园区综合起降点,22.289673,113.801464,2,True,80,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_012,珠海,440400,中南,文旅观光起降点,22.31342,113.767515,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_013,珠海,440400,中南,物流起降点,22.283661,113.824986,1,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_014,珠海,440400,中南,应急救援起降点,22.191821,113.653881,1,False,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_015,珠海,440400,中南,医疗起降点,22.466663,113.408816,3,True,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_016,珠海,440400,中南,应急救援起降点,22.273127,113.665349,1,False,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_017,珠海,440400,中南,园区综合起降点,22.12662,113.562834,6,True,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_018,珠海,440400,中南,eVTOL候机点,22.273327,113.376443,3,False,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_019,珠海,440400,中南,eVTOL候机点,22.281193,113.775813,3,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_020,珠海,440400,中南,文旅观光起降点,22.105655,113.428682,2,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_021,珠海,440400,中南,文旅观光起降点,22.14111,113.614517,1,True,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_022,珠海,440400,中南,医疗起降点,22.311881,113.692039,1,False,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_023,珠海,440400,中南,应急救援起降点,22.110187,113.463998,4,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_024,珠海,440400,中南,园区综合起降点,22.44762,113.686265,1,False,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_025,珠海,440400,中南,医疗起降点,22.065144,113.511707,2,False,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_026,珠海,440400,中南,文旅观光起降点,22.399589,113.569614,1,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_027,珠海,440400,中南,园区综合起降点,22.181993,113.676724,4,False,120,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_028,珠海,440400,中南,医疗起降点,22.268522,113.519748,1,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_029,珠海,440400,中南,文旅观光起降点,22.242003,113.308786,4,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_030,珠海,440400,中南,医疗起降点,22.052519,113.411391,1,False,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_031,珠海,440400,中南,文旅观光起降点,22.441754,113.825271,1,True,40,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_032,珠海,440400,中南,应急救援起降点,22.154997,113.747258,2,False,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_033,珠海,440400,中南,eVTOL候机点,22.181637,113.583526,2,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_034,珠海,440400,中南,园区综合起降点,22.252163,113.546411,2,True,120,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_035,珠海,440400,中南,应急救援起降点,22.168914,113.338073,1,True,200,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_036,珠海,440400,中南,应急救援起降点,22.430204,113.301003,6,False,40,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_037,珠海,440400,中南,物流起降点,22.173571,113.424011,3,True,20,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_038,珠海,440400,中南,eVTOL候机点,22.05701,113.626007,1,False,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_039,珠海,440400,中南,医疗起降点,22.105376,113.386797,3,True,80,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_040,珠海,440400,中南,园区综合起降点,22.272121,113.319225,6,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_041,珠海,440400,中南,医疗起降点,22.485336,113.741517,1,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_042,珠海,440400,中南,文旅观光起降点,22.400026,113.734174,2,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_043,珠海,440400,中南,园区综合起降点,22.425548,113.720577,3,True,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_044,珠海,440400,中南,文旅观光起降点,22.332503,113.601911,2,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_440400_045,珠海,440400,中南,eVTOL候机点,22.290397,113.810061,1,False,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_001,东莞,441900,中南,文旅观光起降点,23.136121,113.700385,3,True,40,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_002,东莞,441900,中南,文旅观光起降点,23.141421,113.75469,2,False,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_003,东莞,441900,中南,文旅观光起降点,22.916874,113.988561,4,True,80,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_004,东莞,441900,中南,园区综合起降点,23.110658,113.670249,1,False,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_005,东莞,441900,中南,eVTOL候机点,22.923106,113.743201,4,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_006,东莞,441900,中南,文旅观光起降点,23.199523,113.670478,2,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_007,东莞,441900,中南,文旅观光起降点,22.962661,113.610713,4,True,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_008,东莞,441900,中南,医疗起降点,22.906151,114.022716,1,True,20,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_009,东莞,441900,中南,园区综合起降点,22.980416,113.879077,1,True,200,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_010,东莞,441900,中南,物流起降点,22.908561,113.589414,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_011,东莞,441900,中南,园区综合起降点,23.229513,113.535775,1,False,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_012,东莞,441900,中南,园区综合起降点,23.139398,113.727459,1,False,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_013,东莞,441900,中南,物流起降点,23.220287,113.80458,1,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_014,东莞,441900,中南,eVTOL候机点,23.151462,113.702947,2,True,120,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_015,东莞,441900,中南,文旅观光起降点,22.949486,113.791774,1,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_016,东莞,441900,中南,文旅观光起降点,23.008608,113.762253,4,True,20,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_017,东莞,441900,中南,医疗起降点,22.850392,113.679949,1,True,80,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_018,东莞,441900,中南,文旅观光起降点,23.013356,113.612451,2,False,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_019,东莞,441900,中南,文旅观光起降点,23.128554,113.667471,3,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_020,东莞,441900,中南,文旅观光起降点,22.934439,113.842914,2,True,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_021,东莞,441900,中南,园区综合起降点,23.003441,113.497326,1,True,40,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_022,东莞,441900,中南,医疗起降点,23.122335,113.712058,3,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_023,东莞,441900,中南,园区综合起降点,23.218372,113.810412,1,False,120,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_024,东莞,441900,中南,文旅观光起降点,22.98925,113.589118,6,True,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_025,东莞,441900,中南,园区综合起降点,22.99193,113.55762,3,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_026,东莞,441900,中南,文旅观光起降点,23.227531,114.028149,1,True,20,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_027,东莞,441900,中南,eVTOL候机点,23.212569,113.858935,2,True,120,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_028,东莞,441900,中南,应急救援起降点,23.036593,113.634496,2,True,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_029,东莞,441900,中南,文旅观光起降点,23.226435,113.943004,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_030,东莞,441900,中南,文旅观光起降点,23.003266,113.604253,1,True,20,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_031,东莞,441900,中南,园区综合起降点,23.14374,113.504599,1,False,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_032,东莞,441900,中南,园区综合起降点,23.166424,113.839034,4,False,40,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_033,东莞,441900,中南,园区综合起降点,22.856028,113.581101,1,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_034,东莞,441900,中南,物流起降点,22.852038,113.824089,1,False,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_035,东莞,441900,中南,物流起降点,23.192417,114.025246,3,True,20,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_036,东莞,441900,中南,园区综合起降点,23.234899,113.952393,2,True,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_037,东莞,441900,中南,文旅观光起降点,22.863437,113.931513,4,True,120,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_038,东莞,441900,中南,园区综合起降点,22.86554,113.863617,1,False,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_039,东莞,441900,中南,物流起降点,22.87229,113.835746,1,False,80,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_040,东莞,441900,中南,医疗起降点,22.950038,113.782316,1,False,120,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_041,东莞,441900,中南,医疗起降点,22.946234,114.011469,2,False,20,优秀,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_042,东莞,441900,中南,应急救援起降点,23.02908,113.816232,3,True,120,一般,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_043,东莞,441900,中南,文旅观光起降点,23.198198,113.484875,3,True,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_044,东莞,441900,中南,eVTOL候机点,22.942441,113.991397,3,True,80,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_441900_045,东莞,441900,中南,应急救援起降点,22.832724,113.805523,3,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_001,南通,320600,华东,园区综合起降点,32.176861,120.949389,1,False,40,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_002,南通,320600,华东,园区综合起降点,32.086626,120.923959,1,True,120,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_003,南通,320600,华东,eVTOL候机点,31.993595,120.673416,3,True,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_004,南通,320600,华东,医疗起降点,32.01133,120.862005,4,True,40,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_005,南通,320600,华东,医疗起降点,31.801877,120.827319,3,True,20,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_006,南通,320600,华东,文旅观光起降点,32.112498,120.921367,1,True,80,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_007,南通,320600,华东,eVTOL候机点,31.784024,120.939589,1,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_008,南通,320600,华东,文旅观光起降点,31.977574,120.659579,1,True,20,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_009,南通,320600,华东,物流起降点,31.82489,121.092146,1,False,40,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_010,南通,320600,华东,应急救援起降点,32.06244,120.806282,3,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_011,南通,320600,华东,医疗起降点,31.993781,121.037176,3,False,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_012,南通,320600,华东,物流起降点,31.781764,120.98559,1,False,200,一般,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_013,南通,320600,华东,园区综合起降点,31.771014,120.958826,1,True,40,优秀,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_014,南通,320600,华东,eVTOL候机点,31.812054,121.134578,1,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_015,南通,320600,华东,文旅观光起降点,32.134919,120.790651,1,True,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_016,南通,320600,华东,园区综合起降点,31.831604,120.677904,1,True,40,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_017,南通,320600,华东,园区综合起降点,31.778783,120.978379,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_018,南通,320600,华东,园区综合起降点,32.032561,120.633454,6,True,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_019,南通,320600,华东,医疗起降点,32.091853,121.108097,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_020,南通,320600,华东,应急救援起降点,32.105623,120.644693,2,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_021,南通,320600,华东,医疗起降点,31.950571,120.831082,1,True,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_022,南通,320600,华东,医疗起降点,31.955011,120.788035,1,True,200,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_023,南通,320600,华东,文旅观光起降点,31.888214,121.07549,1,True,20,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_024,南通,320600,华东,eVTOL候机点,32.176975,120.985832,2,True,80,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_025,南通,320600,华东,应急救援起降点,31.807557,120.615653,2,True,40,较好,改造中,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_026,南通,320600,华东,物流起降点,32.088516,120.780159,1,True,20,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_027,南通,320600,华东,应急救援起降点,32.051361,120.636639,1,True,80,优秀,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_028,南通,320600,华东,物流起降点,32.040144,120.831887,1,True,120,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_029,南通,320600,华东,文旅观光起降点,31.886584,120.800716,3,False,20,较好,规划,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_030,南通,320600,华东,文旅观光起降点,31.814154,120.919253,2,True,80,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_031,南通,320600,华东,园区综合起降点,31.865905,121.024373,2,False,120,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_032,南通,320600,华东,eVTOL候机点,31.851096,121.004037,1,False,120,一般,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_033,南通,320600,华东,eVTOL候机点,31.822133,120.948852,1,False,200,一般,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_034,南通,320600,华东,文旅观光起降点,31.904299,121.128713,1,True,120,较好,试运行,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
VP_320600_035,南通,320600,华东,园区综合起降点,31.836687,120.63401,1,True,40,较好,运营,simulated_demo_sample,起降点为平台演示样本，非真实已建清单。
