field_id,module,layer,table_name,field_name_en,field_name_cn,data_type,unit,recommended_update_frequency,sensitivity_level,quality_rule,source_basis,data_nature,platform_use,required_for_mvp
FD0285,反制与应急联动,数据层/平台层,t_emergency_response,emergency_response_owner_dept,责任部门,string,,按事件,中,公安/交通/应急/空管/城管等,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于反制与应急联动的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0286,反制与应急联动,数据层/平台层,t_emergency_response,emergency_response_source_system,来源系统,string,,按事件,中,来源系统白名单,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于反制与应急联动的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0287,反制与应急联动,数据层/平台层,t_emergency_response,emergency_response_quality_flag,数据质量标记,category,,按事件,中,valid/suspect/missing/duplicated,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于反制与应急联动的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0288,反制与应急联动,数据层/平台层,t_emergency_response,source_url,来源链接,string/url,,按事件,低,公开数据需留源,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于反制与应急联动的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0289,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_record_id,记录ID,string/id,,按事件,低,主键唯一/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0290,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_city_code,城市代码,string,,按事件,低,需匹配行政区划,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0291,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_grid_id,空域网格ID,string/id,,分钟级/小时级,中,需匹配网格库,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0292,运营统计与画像,数据层/平台层,t_operation_profile,timestamp,时间戳,datetime,,秒级/分钟级,中,UTC+8/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0293,运营统计与画像,数据层/平台层,t_operation_profile,lat,纬度,float,,秒级,中,-90到90,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0294,运营统计与画像,数据层/平台层,t_operation_profile,lon,经度,float,,秒级,中,-180到180,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0295,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_altitude_m,飞行高度,float,m,秒级,中,0到1000m/按场景校验,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0296,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_speed_mps,地速,float,m/s,秒级,中,不得为负,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0297,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_heading_deg,航向角,float,,秒级,中,0到360,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0298,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_battery_pct,电量百分比,float,%,秒级,中,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0299,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_signal_quality,通信质量,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0300,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_risk_score,风险评分,float,,分钟级,高,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0301,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_risk_level,风险等级,category,,分钟级,高,低/中/高/严重,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0302,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_approval_status,审批状态,category,,按事件,中,待审/通过/驳回/撤销,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0303,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_remote_id_valid,远程识别有效,boolean,,秒级,高,true/false,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0304,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_geofence_status,电子围栏状态,category,,秒级,高,正常/临近/越界,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0305,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_sensor_type,感知设备类型,category,,分钟级,中,雷达/光电/射频/ADS-B/北斗/5G-A,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0306,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_confidence,识别置信度,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0307,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_weather_risk,气象风险,category,,分钟级,中,正常/风雨/低能见度/雷暴,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0308,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_disposal_status,处置状态,category,,按事件,高,待核查/处理中/已闭环,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0309,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_owner_dept,责任部门,string,,按事件,中,公安/交通/应急/空管/城管等,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0310,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_source_system,来源系统,string,,按事件,中,来源系统白名单,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0311,运营统计与画像,数据层/平台层,t_operation_profile,operation_profile_quality_flag,数据质量标记,category,,按事件,中,valid/suspect/missing/duplicated,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0312,运营统计与画像,数据层/平台层,t_operation_profile,source_url,来源链接,string/url,,按事件,低,公开数据需留源,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于运营统计与画像的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0313,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_record_id,记录ID,string/id,,按事件,低,主键唯一/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0314,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_city_code,城市代码,string,,按事件,低,需匹配行政区划,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0315,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_grid_id,空域网格ID,string/id,,分钟级/小时级,中,需匹配网格库,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0316,数据质量与审计,数据层/平台层,t_data_quality_audit,timestamp,时间戳,datetime,,秒级/分钟级,中,UTC+8/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0317,数据质量与审计,数据层/平台层,t_data_quality_audit,lat,纬度,float,,秒级,中,-90到90,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0318,数据质量与审计,数据层/平台层,t_data_quality_audit,lon,经度,float,,秒级,中,-180到180,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0319,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_altitude_m,飞行高度,float,m,秒级,中,0到1000m/按场景校验,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0320,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_speed_mps,地速,float,m/s,秒级,中,不得为负,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0321,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_heading_deg,航向角,float,,秒级,中,0到360,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0322,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_battery_pct,电量百分比,float,%,秒级,中,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0323,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_signal_quality,通信质量,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0324,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_risk_score,风险评分,float,,分钟级,高,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0325,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_risk_level,风险等级,category,,分钟级,高,低/中/高/严重,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0326,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_approval_status,审批状态,category,,按事件,中,待审/通过/驳回/撤销,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0327,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_remote_id_valid,远程识别有效,boolean,,秒级,高,true/false,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0328,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_geofence_status,电子围栏状态,category,,秒级,高,正常/临近/越界,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0329,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_sensor_type,感知设备类型,category,,分钟级,中,雷达/光电/射频/ADS-B/北斗/5G-A,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0330,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_confidence,识别置信度,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0331,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_weather_risk,气象风险,category,,分钟级,中,正常/风雨/低能见度/雷暴,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0332,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_disposal_status,处置状态,category,,按事件,高,待核查/处理中/已闭环,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0333,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_owner_dept,责任部门,string,,按事件,中,公安/交通/应急/空管/城管等,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0334,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_source_system,来源系统,string,,按事件,中,来源系统白名单,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0335,数据质量与审计,数据层/平台层,t_data_quality_audit,data_quality_audit_quality_flag,数据质量标记,category,,按事件,中,valid/suspect/missing/duplicated,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0336,数据质量与审计,数据层/平台层,t_data_quality_audit,source_url,来源链接,string/url,,按事件,低,公开数据需留源,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于数据质量与审计的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0337,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_record_id,记录ID,string/id,,按事件,低,主键唯一/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0338,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_city_code,城市代码,string,,按事件,低,需匹配行政区划,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0339,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_grid_id,空域网格ID,string/id,,分钟级/小时级,中,需匹配网格库,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0340,隐私安全与权限,数据层/平台层,t_privacy_permission,timestamp,时间戳,datetime,,秒级/分钟级,中,UTC+8/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0341,隐私安全与权限,数据层/平台层,t_privacy_permission,lat,纬度,float,,秒级,中,-90到90,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0342,隐私安全与权限,数据层/平台层,t_privacy_permission,lon,经度,float,,秒级,中,-180到180,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0343,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_altitude_m,飞行高度,float,m,秒级,中,0到1000m/按场景校验,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0344,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_speed_mps,地速,float,m/s,秒级,中,不得为负,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0345,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_heading_deg,航向角,float,,秒级,中,0到360,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0346,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_battery_pct,电量百分比,float,%,秒级,中,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0347,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_signal_quality,通信质量,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0348,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_risk_score,风险评分,float,,分钟级,高,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0349,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_risk_level,风险等级,category,,分钟级,高,低/中/高/严重,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0350,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_approval_status,审批状态,category,,按事件,中,待审/通过/驳回/撤销,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0351,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_remote_id_valid,远程识别有效,boolean,,秒级,高,true/false,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0352,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_geofence_status,电子围栏状态,category,,秒级,高,正常/临近/越界,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0353,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_sensor_type,感知设备类型,category,,分钟级,中,雷达/光电/射频/ADS-B/北斗/5G-A,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0354,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_confidence,识别置信度,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0355,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_weather_risk,气象风险,category,,分钟级,中,正常/风雨/低能见度/雷暴,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0356,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_disposal_status,处置状态,category,,按事件,高,待核查/处理中/已闭环,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0357,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_owner_dept,责任部门,string,,按事件,中,公安/交通/应急/空管/城管等,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0358,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_source_system,来源系统,string,,按事件,中,来源系统白名单,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0359,隐私安全与权限,数据层/平台层,t_privacy_permission,privacy_permission_quality_flag,数据质量标记,category,,按事件,中,valid/suspect/missing/duplicated,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0360,隐私安全与权限,数据层/平台层,t_privacy_permission,source_url,来源链接,string/url,,按事件,低,公开数据需留源,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于隐私安全与权限的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0361,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_record_id,记录ID,string/id,,按事件,低,主键唯一/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0362,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_city_code,城市代码,string,,按事件,低,需匹配行政区划,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0363,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_grid_id,空域网格ID,string/id,,分钟级/小时级,中,需匹配网格库,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0364,算法模型与阈值,数据层/平台层,t_model_threshold,timestamp,时间戳,datetime,,秒级/分钟级,中,UTC+8/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0365,算法模型与阈值,数据层/平台层,t_model_threshold,lat,纬度,float,,秒级,中,-90到90,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0366,算法模型与阈值,数据层/平台层,t_model_threshold,lon,经度,float,,秒级,中,-180到180,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0367,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_altitude_m,飞行高度,float,m,秒级,中,0到1000m/按场景校验,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0368,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_speed_mps,地速,float,m/s,秒级,中,不得为负,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0369,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_heading_deg,航向角,float,,秒级,中,0到360,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0370,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_battery_pct,电量百分比,float,%,秒级,中,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0371,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_signal_quality,通信质量,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0372,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_risk_score,风险评分,float,,分钟级,高,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0373,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_risk_level,风险等级,category,,分钟级,高,低/中/高/严重,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0374,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_approval_status,审批状态,category,,按事件,中,待审/通过/驳回/撤销,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0375,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_remote_id_valid,远程识别有效,boolean,,秒级,高,true/false,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0376,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_geofence_status,电子围栏状态,category,,秒级,高,正常/临近/越界,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0377,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_sensor_type,感知设备类型,category,,分钟级,中,雷达/光电/射频/ADS-B/北斗/5G-A,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0378,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_confidence,识别置信度,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0379,算法模型与阈值,数据层/平台层,t_model_threshold,model_threshold_weather_risk,气象风险,category,,分钟级,中,正常/风雨/低能见度/雷暴,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于算法模型与阈值的数据治理、运行监管、风险预警、统计分析或应急联动,N
